CELL_TYPE,MAX_SHEAR,WSR_ID,MXDV,CELL_ID,ZTIME,AZIMUTH,RANGE,type,longitude,latitude
TVS,29,KILX,57,Q2,2024-07-16T01:35:25Z,339,32,Point,-89.5881,40.6479
TVS,30,KILX,81,B1,2024-07-16T01:35:25Z,357,42,Point,-89.3853,40.8494
TVS,18,KILX,54,M1,2024-07-16T01:35:25Z,352,48,Point,-89.4839,40.9426
TVS,34,KILX,86,B1,2024-07-16T01:35:25Z,349,38,Point,-89.4961,40.7719
TVS,18,KILX,62,M1,2024-07-16T01:35:25Z,355,54,Point,-89.4407,41.047
TVS,39,KORD,86,V4,2024-07-16T01:36:34Z,36,35,Point,-87.3961,42.2681
TVS,29,KORD,68,U2,2024-07-16T01:36:34Z,40,38,Point,-87.3095,42.281
TVS,31,KMDW,77,L2,2024-07-16T01:37:14Z,22,40,Point,-87.3936,42.2688
TVS,34,KMKE,97,T8,2024-07-16T01:38:14Z,139,45,Point,-87.3834,42.2509
TVS,47,KMKE,92,Z8,2024-07-16T01:38:14Z,255,31,Point,-88.7227,42.6833
TVS,45,KMKE,78,T7,2024-07-16T01:38:14Z,244,27,Point,-88.5939,42.6204
TVS,37,KMKE,84,F7,2024-07-16T01:38:14Z,217,36,Point,-88.5329,42.3387
TVS,45,KMKE,83,T7,2024-07-16T01:38:14Z,250,28,Point,-88.6404,42.6578
TVS,40,KMKE,84,B7,2024-07-16T01:38:14Z,255,33,Point,-88.7663,42.6744
TVS,23,KMDW,65,L2,2024-07-16T01:40:05Z,24,46,Point,-87.3094,42.3508
TVS,55,KMKE,96,J9,2024-07-16T01:41:04Z,247,27,Point,-88.6073,42.6418
TVS,48,KMKE,82,V8,2024-07-16T01:41:04Z,164,26,Point,-87.8848,42.4023
TVS,36,KMKE,81,F9,2024-07-16T01:41:04Z,213,35,Point,-88.4744,42.3289
TVS,55,KMKE,100,T7,2024-07-16T01:41:04Z,251,28,Point,-88.6442,42.6655
TVS,35,KMKE,89,M9,2024-07-16T01:41:04Z,151,42,Point,-87.5893,42.2057
TVS,29,KMKE,82,K5,2024-07-16T01:41:04Z,132,47,Point,-87.2615,42.292
TVS,42,KILX,84,D0,2024-07-16T01:41:52Z,319,31,Point,-89.7817,40.5393
TVS,40,KILX,94,B1,2024-07-16T01:41:52Z,357,36,Point,-89.3783,40.7495
TVS,54,KILX,99,Q2,2024-07-16T01:41:52Z,347,30,Point,-89.4848,40.6374
TVS,19,KILX,52,B1,2024-07-16T01:41:52Z,7,44,Point,-89.2192,40.8782
TVS,32,KILX,78,B1,2024-07-16T01:41:52Z,3,38,Point,-89.2934,40.7828
TVS,18,KILX,60,M1,2024-07-16T01:41:52Z,1,53,Point,-89.3166,41.0337
TVS,36,KILX,73,B1,2024-07-16T01:41:52Z,356,34,Point,-89.389,40.7156
TVS,43,KILX,72,K1,2024-07-16T01:41:52Z,321,26,Point,-89.6945,40.4864
TVS,29,KILX,80,B1,2024-07-16T01:41:52Z,1,43,Point,-89.3205,40.867
TVS,49,KILX,100,Q2,2024-07-16T01:41:52Z,349,34,Point,-89.4792,40.7065
TVS,23,KMKX,54,M1,2024-07-16T01:42:04Z,175,38,Point,-88.4766,42.3369
TVS,35,KORD,71,I6,2024-07-16T01:42:34Z,283,33,Point,-88.576,41.9185
TVS,32,KORD,81,O6,2024-07-16T01:42:34Z,42,39,Point,-87.272,42.2787
TVS,42,KORD,96,O6,2024-07-16T01:42:34Z,43,37,Point,-87.2917,42.2467
TVS,23,KORD,60,S5,2024-07-16T01:42:34Z,295,41,Point,-88.6898,42.0829
TVS,48,KMKE,103,F9,2024-07-16T01:44:14Z,212,34,Point,-88.4509,42.3376
TVS,59,KMKE,94,J9,2024-07-16T01:44:14Z,248,25,Point,-88.5697,42.6617
TVS,35,KMKE,96,X9,2024-07-16T01:44:14Z,136,46,Point,-87.3286,42.2651
TVS,24,KMKE,71,J0,2024-07-16T01:44:14Z,217,48,Point,-88.6936,42.1781
TVS,53,KMKE,86,V8,2024-07-16T01:44:14Z,161,27,Point,-87.8483,42.3933
TVS,34,KMKE,92,X9,2024-07-16T01:44:14Z,142,45,Point,-87.4244,42.2262
TVS,29,KORD,84,A5,2024-07-16T01:45:24Z,324,45,Point,-88.4531,42.4024
TVS,43,KMKE,92,F9,2024-07-16T01:47:04Z,210,34,Point,-88.428,42.3275
TVS,46,KMKE,95,F9,2024-07-16T01:47:04Z,210,32,Point,-88.4057,42.3565
TVS,31,KMKE,93,K5,2024-07-16T01:47:04Z,135,48,Point,-87.2842,42.2506
TVS,46,KILX,71,S3,2024-07-16T01:48:19Z,359,25,Point,-89.3465,40.5668
TVS,32,KILX,55,S3,2024-07-16T01:48:19Z,356,26,Point,-89.3767,40.5825
TVS,33,KILX,62,S3,2024-07-16T01:48:19Z,4,30,Point,-89.2912,40.6491
TVS,41,KORD,94,I6,2024-07-16T01:48:34Z,291,36,Point,-88.6095,42.0096
TVS,47,KORD,110,I6,2024-07-16T01:48:34Z,295,37,Point,-88.6084,42.0552
TVS,19,KORD,54,A5,2024-07-16T01:48:34Z,328,46,Point,-88.4068,42.446
TVS,47,KMDW,124,I2,2024-07-16T01:49:14Z,298,43,Point,-88.5786,41.9844
TVS,45,KMDW,124,I2,2024-07-16T01:49:14Z,298,44,Point,-88.5984,41.9921
TVS,45,KMKE,127,N1,2024-07-16T01:50:14Z,138,45,Point,-87.3701,42.2595
TVS,46,KMKE,96,F9,2024-07-16T01:50:14Z,209,32,Point,-88.3948,42.3519
TVS,30,KORD,84,I8,2024-07-16T01:51:24Z,239,44,Point,-88.6936,41.4161
TVS,58,KORD,127,I6,2024-07-16T01:51:24Z,292,34,Point,-88.5629,42.0072
TVS,41,KMKE,84,F9,2024-07-16T01:53:04Z,208,33,Point,-88.3942,42.3328
TVS,48,KMKE,101,F9,2024-07-16T01:53:04Z,205,33,Point,-88.3594,42.32
TVS,52,KMKE,82,S1,2024-07-16T01:53:04Z,209,25,Point,-88.3189,42.4542
TVS,37,KORD,96,T8,2024-07-16T01:54:34Z,237,43,Point,-88.6568,41.4037
TVS,29,KORD,79,B4,2024-07-16T01:54:34Z,54,45,Point,-87.0411,42.2351
TVS,32,KORD,90,K7,2024-07-16T01:54:34Z,333,46,Point,-88.3284,42.4793
TVS,89,KMKE,95,H9,2024-07-16T01:56:14Z,239,17,Point,-88.3753,42.6726
TVS,57,KMKE,91,F9,2024-07-16T01:56:14Z,203,27,Point,-88.2834,42.4045
TVS,36,KMKE,79,C3,2024-07-16T01:56:14Z,205,34,Point,-88.3688,42.3049
TVS,35,KMKE,90,W0,2024-07-16T01:56:14Z,146,41,Point,-87.5314,42.2512
TVS,42,KMKE,94,C3,2024-07-16T01:56:14Z,200,35,Point,-88.3148,42.2704
TVS,32,KORD,88,C9,2024-07-16T01:57:24Z,333,44,Point,-88.3077,42.4497
TVS,37,KORD,93,D9,2024-07-16T01:57:24Z,236,39,Point,-88.5745,41.4312
TVS,32,KORD,88,H9,2024-07-16T01:57:24Z,232,43,Point,-88.608,41.3532
TVS,44,KORD,115,H9,2024-07-16T01:57:24Z,234,42,Point,-88.6104,41.3829
TVS,36,KMDW,86,Y2,2024-07-16T01:58:37Z,37,38,Point,-87.2175,42.1558
TVS,40,KMKE,91,F9,2024-07-16T01:59:04Z,198,36,Point,-88.2957,42.248
TVS,61,KORD,109,I6,2024-07-16T02:00:34Z,293,29,Point,-88.4547,41.9844
TVS,39,KORD,98,H9,2024-07-16T02:00:34Z,232,40,Point,-88.556,41.3843
TVS,39,KORD,93,H9,2024-07-16T02:00:34Z,233,38,Point,-88.5303,41.4137
TVS,33,KORD,80,R7,2024-07-16T02:00:34Z,24,39,Point,-87.5012,42.3904
TVS,33,KORD,94,C0,2024-07-16T02:00:34Z,229,45,Point,-88.6091,41.3023
TVS,36,KORD,102,C9,2024-07-16T02:00:34Z,337,46,Point,-88.263,42.5022
TVS,36,KMKE,101,I3,2024-07-16T02:02:13Z,146,45,Point,-87.4817,42.1957
TVS,31,KMKE,83,I3,2024-07-16T02:02:13Z,143,43,Point,-87.4652,42.245
TVS,41,KMKE,89,K3,2024-07-16T02:02:13Z,154,35,Point,-87.7014,42.2941
TVS,33,KORD,83,I1,2024-07-16T02:03:24Z,26,39,Point,-87.4735,42.3807
TVS,44,KORD,107,V0,2024-07-16T02:03:24Z,228,38,Point,-88.4832,41.3714
TVS,39,KORD,91,V0,2024-07-16T02:03:24Z,230,37,Point,-88.4858,41.3988
TVS,35,KORD,77,A0,2024-07-16T02:03:24Z,330,35,Point,-88.2511,42.3017
TVS,30,KMDW,85,A5,2024-07-16T02:04:37Z,14,44,Point,-87.4907,42.3625
TVS,42,KMKE,97,F9,2024-07-16T02:05:04Z,192,37,Point,-88.2186,42.2156
TVS,43,KMKE,86,F9,2024-07-16T02:05:04Z,192,32,Point,-88.1954,42.2971
TVS,53,KILX,98,D4,2024-07-16T02:06:19Z,32,31,Point,-88.9776,40.5879
TVS,40,KORD,106,D1,2024-07-16T02:06:34Z,342,42,Point,-88.1503,42.4626
TVS,45,KORD,91,A0,2024-07-16T02:06:34Z,330,32,Point,-88.2172,42.2584
TVS,55,KORD,79,N1,2024-07-16T02:06:34Z,290,23,Point,-88.3406,41.9271
TVS,34,KORD,86,D1,2024-07-16T02:06:34Z,341,40,Point,-88.1511,42.4271
TVS,45,KORD,95,W1,2024-07-16T02:06:34Z,227,34,Point,-88.4088,41.4091
TVS,68,KMDW,112,O5,2024-07-16T02:08:09Z,290,25,Point,-88.2535,41.7924
TVS,50,KMDW,119,Z3,2024-07-16T02:08:09Z,39,38,Point,-87.1942,42.1421
TVS,47,KMKE,90,L2,2024-07-16T02:08:13Z,188,30,Point,-88.1398,42.3237
TVS,26,KMKE,73,Y4,2024-07-16T02:08:13Z,144,44,Point,-87.4658,42.2241
TVS,17,KMKX,52,L5,2024-07-16T02:09:17Z,160,48,Point,-88.1828,42.2155
TVS,28,KORD,52,A0,2024-07-16T02:09:24Z,329,29,Point,-88.193,42.2109
TVS,33,KORD,86,M2,2024-07-16T02:09:24Z,221,45,Point,-88.5102,41.2289
TVS,31,KORD,87,M2,2024-07-16T02:09:24Z,221,47,Point,-88.5389,41.2036
TVS,44,KMKE,101,L2,2024-07-16T02:11:03Z,187,37,Point,-88.1471,42.2068
TVS,17,KIWX,57,F7,2024-07-16T02:11:54Z,320,52,Point,-86.4475,42.0207
TVS,32,KORD,93,A9,2024-07-16T02:12:34Z,55,47,Point,-86.994,42.2432
TVS,33,KORD,79,X1,2024-07-16T02:12:34Z,56,38,Point,-87.152,42.1491
TVS,61,KORD,125,S1,2024-07-16T02:12:34Z,220,32,Point,-88.3135,41.3874
TVS,36,KORD,86,W0,2024-07-16T02:12:34Z,348,39,Point,-88.0405,42.4328
TVS,31,KORD,87,F2,2024-07-16T02:12:34Z,217,47,Point,-88.4823,41.1695
TVS,62,KORD,122,H4,2024-07-16T02:15:24Z,215,31,Point,-88.2517,41.3729
TVS,45,KORD,108,S3,2024-07-16T02:15:24Z,215,39,Point,-88.3524,41.2633
TVS,17,KMKX,54,L5,2024-07-16T02:16:05Z,157,50,Point,-88.1129,42.1999
TVS,30,KORD,86,I4,2024-07-16T02:18:33Z,211,44,Point,-88.3581,41.1671
TVS,38,KORD,93,I4,2024-07-16T02:18:33Z,210,39,Point,-88.2888,41.2331
TVS,32,KMDW,92,Z3,2024-07-16T02:20:09Z,47,48,Point,-86.9428,42.1941
TVS,51,KORD,96,M4,2024-07-16T02:21:24Z,206,30,Point,-88.1491,41.3471
TVS,41,KORD,83,S3,2024-07-16T02:21:24Z,206,32,Point,-88.1683,41.317
TVS,21,KMKX,64,T8,2024-07-16T02:22:10Z,155,52,Point,-88.0583,42.1813
TVS,37,KORD,91,I4,2024-07-16T02:24:33Z,202,39,Point,-88.1806,41.1936
TVS,29,KORD,82,A9,2024-07-16T02:24:33Z,62,45,Point,-86.9677,42.1458
TVS,40,KORD,86,X5,2024-07-16T02:24:33Z,202,34,Point,-88.1395,41.2711
TVS,40,KORD,91,I4,2024-07-16T02:24:33Z,202,37,Point,-88.1642,41.2246
TVS,45,KORD,119,I4,2024-07-16T02:24:33Z,203,42,Point,-88.2201,41.1518
TVS,31,KORD,78,V5,2024-07-16T02:24:33Z,63,40,Point,-87.06,42.097
TVS,17,KIWX,53,F7,2024-07-16T02:24:44Z,324,51,Point,-86.3706,42.045
TVS,62,KMDW,86,I9,2024-07-16T02:26:09Z,324,22,Point,-88.0189,41.9474
TVS,54,KMDW,87,I9,2024-07-16T02:26:09Z,326,25,Point,-88.0425,41.9961
TVS,44,KMDW,88,P9,2024-07-16T02:26:09Z,216,32,Point,-88.1455,41.2186
TVS,36,KMKE,97,Q5,2024-07-16T02:26:13Z,185,43,Point,-88.1299,42.1049
TVS,40,KMKE,84,G5,2024-07-16T02:26:13Z,174,34,Point,-87.9662,42.2553
TVS,42,KORD,97,I4,2024-07-16T02:27:23Z,198,37,Point,-88.1105,41.21
TVS,58,KORD,116,X5,2024-07-16T02:27:23Z,197,33,Point,-88.0713,41.2706
TVS,43,KMDW,86,P9,2024-07-16T02:28:59Z,210,32,Point,-88.0832,41.1884
TVS,51,KMDW,97,P9,2024-07-16T02:28:59Z,211,31,Point,-88.0826,41.2074
TVS,89,KORD,82,T4,2024-07-16T02:30:33Z,329,15,Point,-88.0307,42.0112
TVS,125,KORD,71,J5,2024-07-16T02:30:33Z,327,8,Point,-87.9553,41.9088
TVS,21,KORD,51,I4,2024-07-16T02:30:33Z,194,38,Point,-88.0609,41.1821
TVS,73,KORD,54,J5,2024-07-16T02:30:33Z,330,12,Point,-87.9921,41.9702
TVS,19,KIWX,55,F7,2024-07-16T02:31:09Z,325,46,Point,-86.2897,41.9857
TVS,80,KMDW,93,L9,2024-07-16T02:32:09Z,330,18,Point,-87.9309,41.9107
TVS,63,KMDW,91,X9,2024-07-16T02:32:09Z,206,24,Point,-87.9626,41.2911
TVS,42,KMDW,59,L9,2024-07-16T02:32:09Z,330,23,Point,-87.987,41.9828
TVS,48,KORD,87,X5,2024-07-16T02:33:23Z,186,29,Point,-87.9251,41.3161
TVS,146,KORD,100,J5,2024-07-16T02:33:23Z,335,12,Point,-87.9713,41.9783
TVS,31,KORD,78,I4,2024-07-16T02:33:23Z,192,41,Point,-88.046,41.1282
TVS,53,KORD,79,M7,2024-07-16T02:33:23Z,182,24,Point,-87.8766,41.3971
TVS,43,KMDW,80,P9,2024-07-16T02:34:59Z,200,30,Point,-87.9565,41.1807
TVS,56,KMDW,117,P9,2024-07-16T02:34:59Z,202,34,Point,-88.0109,41.125
TVS,18,KMKX,59,I7,2024-07-16T02:35:03Z,143,54,Point,-87.8217,42.2467
TVS,22,KORD,50,I9,2024-07-16T02:36:33Z,185,36,Point,-87.9273,41.199
TVS,109,KORD,93,K9,2024-07-16T02:36:33Z,178,15,Point,-87.8464,41.5471
TVS,56,KORD,118,I9,2024-07-16T02:36:33Z,184,34,Point,-87.9104,41.2315
TVS,19,KIWX,54,F7,2024-07-16T02:37:33Z,329,46,Point,-86.2298,42.0152
TVS,55,KILX,59,G3,2024-07-16T02:37:45Z,127,16,Point,-89.0599,39.9891
TVS,38,KMDW,60,L9,2024-07-16T02:38:09Z,337,25,Point,-87.9485,42.0345
TVS,60,KMDW,92,E1,2024-07-16T02:38:09Z,195,25,Point,-87.873,41.2483
TVS,64,KMDW,81,E2,2024-07-16T02:38:09Z,194,22,Point,-87.8477,41.295
TVS,101,KMDW,50,Y1,2024-07-16T02:38:09Z,319,8,Point,-87.8469,41.7516
TVS,28,KMKE,74,G5,2024-07-16T02:38:12Z,170,42,Point,-87.8826,42.1294
TVS,34,KMKE,81,G5,2024-07-16T02:38:12Z,167,40,Point,-87.8443,42.1691
TVS,48,KMKE,110,G5,2024-07-16T02:38:12Z,164,37,Point,-87.8172,42.2259
TVS,42,KMKE,121,Q5,2024-07-16T02:38:12Z,175,48,Point,-87.9524,42.0218
TVS,45,KMKE,112,G5,2024-07-16T02:38:12Z,169,41,Point,-87.8707,42.1479
TVS,38,KORD,68,Z8,2024-07-16T02:39:23Z,175,29,Point,-87.8021,41.3153
TVS,44,KORD,113,S7,2024-07-16T02:39:23Z,16,41,Point,-87.6035,42.4538
TVS,105,KORD,72,K9,2024-07-16T02:42:33Z,158,10,Point,-87.7747,41.6424
TVS,34,KORD,85,Y1,2024-07-16T02:42:33Z,18,39,Point,-87.5868,42.415
TVS,75,KMDW,89,S2,2024-07-16T02:44:09Z,347,19,Point,-87.8255,41.9596
TVS,49,KMDW,71,D2,2024-07-16T02:44:09Z,180,23,Point,-87.73,41.2675
TVS,40,KMDW,60,D2,2024-07-16T02:44:09Z,181,24,Point,-87.7393,41.2509
TVS,52,KMDW,67,L9,2024-07-16T02:44:09Z,343,21,Point,-87.8672,41.9857
TVS,51,KMDW,80,V3,2024-07-16T02:44:09Z,344,25,Point,-87.8842,42.0515
TVS,37,KMKE,93,G6,2024-07-16T02:44:12Z,164,40,Point,-87.7988,42.1778
TVS,38,KMKE,93,G6,2024-07-16T02:44:12Z,157,39,Point,-87.7042,42.22
TVS,37,KMKE,99,L5,2024-07-16T02:44:12Z,167,43,Point,-87.8294,42.1203
TVS,34,KMKE,94,L5,2024-07-16T02:44:12Z,170,46,Point,-87.8673,42.0637
TVS,29,KORD,60,U0,2024-07-16T02:45:23Z,168,34,Point,-87.7018,41.2424
TVS,64,KMDW,93,M4,2024-07-16T02:46:59Z,173,24,Point,-87.6654,41.2538
TVS,26,KMDW,51,M4,2024-07-16T02:46:59Z,177,30,Point,-87.6954,41.1515
TVS,35,KORD,94,R5,2024-07-16T02:48:33Z,20,44,Point,-87.519,42.4858
TVS,25,KORD,73,R5,2024-07-16T02:48:33Z,24,44,Point,-87.455,42.4664
TVS,82,KMDW,71,W3,2024-07-16T02:50:09Z,9,14,Point,-87.6811,41.8815
TVS,123,KMDW,70,W3,2024-07-16T02:50:09Z,18,8,Point,-87.6749,41.7778
TVS,37,KMDW,55,U5,2024-07-16T02:50:09Z,166,24,Point,-87.6017,41.2627
TVS,28,KMKE,80,L5,2024-07-16T02:50:12Z,166,47,Point,-87.7916,42.0585
TVS,35,KMKE,92,V4,2024-07-16T02:50:12Z,157,42,Point,-87.6781,42.1739
TVS,30,KMKE,83,L5,2024-07-16T02:50:12Z,165,46,Point,-87.7795,42.078
TVS,21,KIWX,56,H1,2024-07-16T02:50:23Z,332,42,Point,-86.1406,41.9764
TVS,27,KORD,65,N3,2024-07-16T02:51:23Z,24,39,Point,-87.5012,42.3904
TVS,22,KORD,49,K1,2024-07-16T02:51:23Z,157,35,Point,-87.5557,41.2594
TVS,28,KORD,52,M3,2024-07-16T02:51:23Z,152,30,Point,-87.5463,41.3549
TVS,26,KORD,66,K1,2024-07-16T02:51:23Z,165,41,Point,-87.6239,41.1365
TVS,36,KMDW,55,A5,2024-07-16T02:52:59Z,159,24,Point,-87.5399,41.2773
TVS,29,KORD,55,F0,2024-07-16T02:54:33Z,148,30,Point,-87.506,41.3723
TVS,30,KORD,83,Q2,2024-07-16T02:54:33Z,171,47,Point,-87.6961,41.0229
TVS,37,KMDW,58,X4,2024-07-16T02:56:08Z,152,25,Point,-87.4705,41.2827
TVS,45,KMDW,56,N6,2024-07-16T02:56:08Z,145,20,Point,-87.476,41.3776
TVS,33,KMKE,90,L5,2024-07-16T02:56:12Z,157,44,Point,-87.6608,42.1432
TVS,31,KMKE,89,C1,2024-07-16T02:56:12Z,168,46,Point,-87.832,42.0687
TVS,30,KORD,58,F0,2024-07-16T02:57:23Z,142,30,Point,-87.4489,41.4021
TVS,49,KORD,75,Y0,2024-07-16T02:57:23Z,128,25,Point,-87.4207,41.5396
TVS,31,KMDW,51,X4,2024-07-16T02:58:59Z,145,25,Point,-87.4128,41.3091
TVS,29,KMKE,84,P1,2024-07-16T02:59:02Z,152,46,Point,-87.5622,42.1409
TVS,36,KMDW,60,L6,2024-07-16T03:02:08Z,19,27,Point,-87.5332,42.0764
TVS,51,KMDW,86,X4,2024-07-16T03:02:08Z,141,26,Point,-87.3681,41.3135
TVS,71,KMDW,100,O9,2024-07-16T03:02:08Z,132,22,Point,-87.3678,41.405
TVS,32,KMKE,89,C1,2024-07-16T03:02:12Z,166,45,Point,-87.8023,42.0909
TVS,30,KMKE,86,C1,2024-07-16T03:02:12Z,161,48,Point,-87.6963,42.0619
TVS,16,KIWX,53,Q3,2024-07-16T03:03:12Z,311,53,Point,-86.5933,41.9353
TVS,40,KIWX,60,Y3,2024-07-16T03:03:12Z,360,24,Point,-85.7,41.7591
TVS,30,KORD,61,X7,2024-07-16T03:03:23Z,134,33,Point,-87.3321,41.4136
TVS,24,KORD,56,F0,2024-07-16T03:03:23Z,141,38,Point,-87.3291,41.3034
TVS,67,KMDW,94,Q6,2024-07-16T03:04:59Z,15,23,Point,-87.5969,42.0213
TVS,41,KMDW,63,C3,2024-07-16T03:04:59Z,17,25,Point,-87.5665,42.0495
TVS,35,KORD,87,F0,2024-07-16T03:06:33Z,137,40,Point,-87.2546,41.3077
TVS,28,KMKE,85,G3,2024-07-16T03:08:12Z,133,48,Point,-87.2578,42.2706
TVS,33,KMKE,92,V3,2024-07-16T03:08:12Z,146,47,Point,-87.4569,42.1679
TVS,30,KMKE,89,Q3,2024-07-16T03:08:12Z,160,48,Point,-87.6786,42.0665
TVS,33,KORD,92,Y3,2024-07-16T03:09:23Z,137,44,Point,-87.1948,41.2585
TVS,19,KIWX,60,Q3,2024-07-16T03:09:37Z,324,50,Point,-86.3573,42.0316
TVS,41,KIWX,65,Y3,2024-07-16T03:09:37Z,2,24,Point,-85.6813,41.7589
TVS,25,KORD,71,P4,2024-07-16T03:12:33Z,134,46,Point,-87.1266,41.2619
TVS,40,KIWX,65,Y3,2024-07-16T03:16:01Z,12,25,Point,-85.5842,41.7666
TVS,23,KIWX,66,Q3,2024-07-16T03:16:01Z,328,48,Point,-86.269,42.0363
TVS,32,KMKE,92,O1,2024-07-16T03:17:02Z,147,48,Point,-87.4602,42.1464
TVS,39,KORD,99,G4,2024-07-16T03:18:33Z,54,40,Point,-87.1324,42.1867
TVS,30,KORD,49,E1,2024-07-16T03:18:33Z,90,26,Point,-87.2786,41.7955
TVS,16,KGRR,54,N8,2024-07-16T03:19:59Z,198,54,Point,-85.9182,42.0372
TVS,29,KORD,84,K8,2024-07-16T03:21:23Z,62,45,Point,-86.9677,42.1458
TVS,49,KORD,86,H1,2024-07-16T03:21:23Z,91,27,Point,-87.2564,41.7876
TVS,19,KIWX,53,Q3,2024-07-16T03:22:25Z,332,46,Point,-86.183,42.0352
TVS,43,KIWX,78,Y3,2024-07-16T03:22:25Z,18,28,Point,-85.5072,41.8028
TVS,34,KIWX,56,Y3,2024-07-16T03:22:25Z,18,26,Point,-85.521,41.7711
TVS,23,KGRR,75,N8,2024-07-16T03:26:01Z,196,52,Point,-85.8657,42.0603
TVS,18,KIWX,54,D0,2024-07-16T03:28:50Z,353,44,Point,-85.82,42.0871
TVS,31,KORD,91,Y1,2024-07-16T03:30:32Z,67,47,Point,-86.8892,42.0991
TVS,33,KGRR,104,N8,2024-07-16T03:32:04Z,194,51,Point,-85.8211,42.0687
TVS,26,KIWX,59,Q3,2024-07-16T03:35:15Z,331,36,Point,-86.0895,41.8833
TVS,38,KIWX,104,D0,2024-07-16T03:35:15Z,354,43,Point,-85.8006,42.0719
TVS,20,KIWX,60,D0,2024-07-16T03:35:15Z,359,46,Point,-85.718,42.1258
TVS,33,KGRR,99,N8,2024-07-16T03:38:07Z,190,49,Point,-85.7355,42.0894
TVS,27,KIWX,54,Y3,2024-07-16T03:41:40Z,32,33,Point,-85.3101,41.8249
TVS,28,KIWX,68,Q3,2024-07-16T03:41:40Z,341,39,Point,-85.9837,41.9735
TVS,18,KGRR,61,S1,2024-07-16T03:44:10Z,196,53,Point,-85.8718,42.0442
TVS,25,KGRR,75,N8,2024-07-16T03:44:10Z,188,48,Point,-85.6946,42.1015
TVS,18,KGRR,57,S1,2024-07-16T03:44:10Z,192,53,Point,-85.7914,42.0295
TVS,35,KIWX,90,J9,2024-07-16T03:48:05Z,346,41,Point,-85.9218,42.0221
TVS,26,KIWX,54,Y3,2024-07-16T03:48:05Z,36,33,Point,-85.2677,41.8033
TVS,19,KIWX,53,Q3,2024-07-16T03:48:05Z,357,44,Point,-85.7516,42.0916
TVS,30,KIWX,68,Y3,2024-07-16T03:48:05Z,34,36,Point,-85.251,41.8557
TVS,22,KGRR,74,B3,2024-07-16T03:50:12Z,196,53,Point,-85.8718,42.0442
TVS,33,KIWX,81,J9,2024-07-16T03:54:30Z,348,39,Point,-85.8813,41.9949
TVS,28,KIWX,52,Y3,2024-07-16T03:54:30Z,41,30,Point,-85.2618,41.7357
TVS,21,KIWX,56,Q3,2024-07-16T03:54:30Z,357,42,Point,-85.7492,42.0583
TVS,24,KIWX,68,D0,2024-07-16T03:54:30Z,2,45,Point,-85.6648,42.1088
TVS,21,KGRR,63,L3,2024-07-16T03:56:14Z,192,49,Point,-85.7731,42.0948
TVS,19,KGRR,57,L3,2024-07-16T03:56:14Z,186,48,Point,-85.6573,42.0982
TVS,19,KGRR,59,A3,2024-07-16T03:56:14Z,191,53,Point,-85.7712,42.0265
TVS,17,KIND,52,D6,2024-07-16T03:58:18Z,322,48,Point,-86.9242,40.337
TVS,39,KIWX,91,J9,2024-07-16T04:00:55Z,352,38,Point,-85.8182,41.9863
TVS,22,KIWX,57,Y3,2024-07-16T04:00:55Z,41,40,Point,-85.1146,41.8608
TVS,21,KIWX,64,Q3,2024-07-16T04:00:55Z,4,47,Point,-85.6265,42.1407
TVS,21,KIWX,56,Q3,2024-07-16T04:00:55Z,1,43,Point,-85.6832,42.0758
TVS,57,KIWX,115,J9,2024-07-16T04:00:55Z,348,33,Point,-85.8531,41.8971
TVS,23,KGRR,72,L3,2024-07-16T04:02:17Z,188,51,Point,-85.7038,42.052
TVS,55,KIWX,117,J9,2024-07-16T04:07:20Z,358,34,Point,-85.7265,41.9255
TVS,41,KIWX,83,J9,2024-07-16T04:07:20Z,350,31,Point,-85.8201,41.8679
TVS,19,KIND,49,C7,2024-07-16T04:18:14Z,353,42,Point,-86.3917,40.4032
TVS,36,KIWX,71,P2,2024-07-16T04:20:09Z,4,31,Point,-85.6518,41.8746
TVS,35,KIWX,63,U0,2024-07-16T04:20:09Z,352,29,Point,-85.79,41.8378
TVS,26,KIWX,69,Q3,2024-07-16T04:26:34Z,17,43,Point,-85.4188,42.0442
TVS,24,KIWX,65,Q3,2024-07-16T04:26:34Z,18,44,Point,-85.3958,42.0563
TVS,33,KIWX,60,U0,2024-07-16T04:26:34Z,357,29,Point,-85.7338,41.8418
TVS,24,KGRR,77,L3,2024-07-16T04:27:29Z,173,50,Point,-85.4086,42.0666
TVS,35,KIWX,58,U0,2024-07-16T04:32:58Z,359,27,Point,-85.7105,41.8091
TVS,20,KIWX,56,Q3,2024-07-16T04:32:58Z,22,46,Point,-85.3144,42.0694
TVS,29,KIWX,55,U0,2024-07-16T04:32:58Z,1,30,Point,-85.6883,41.8591
TVS,21,KIWX,53,Q3,2024-07-16T04:32:58Z,21,40,Point,-85.3796,41.9812
TVS,31,KGRR,104,S7,2024-07-16T04:33:32Z,172,54,Point,-85.377,42.0024
TVS,29,KDTW,86,A0,2024-07-16T04:35:51Z,258,47,Point,-84.5419,41.9435
TVS,41,KDTW,121,A0,2024-07-16T04:35:51Z,255,46,Point,-84.507,41.9082
TVS,33,KIWX,57,F7,2024-07-16T04:39:23Z,9,28,Point,-85.6024,41.82
TVS,20,KIWX,55,Q3,2024-07-16T04:39:23Z,25,43,Point,-85.2937,42.008
